Date,Time,Pond,Pond_Section,Number_FS,Picture,FS_ID,Length_cm,Biomass_mg,Notes
6/29/21,11:10,51,West,Count,Y (15),390,0.621,,
6/29/21,11:10,51,West,Count,Y (15),391,0.664,,
6/29/21,11:10,51,West,Count,Y (15),392,0.676,,
6/29/21,11:10,51,West,Count,Y (15),393,0.636,,
6/29/21,11:10,51,West,Count,Y (15),394,0.639,,
6/29/21,11:10,51,West,Count,Y (15),395,0.689,,
6/29/21,11:10,51,West,Count,Y (15),396,0.651,,
6/29/21,11:10,51,West,Count,Y (15),397,0.638,,
6/29/21,11:10,51,West,Count,Y (15),398,0.595,,
6/29/21,11:10,51,West,Count,Y (15),399,0.670,,
6/29/21,11:10,51,West,Count,Y (15),400,0.625,,
6/29/21,11:10,51,West,Count,Y (15),401,0.444,,
6/29/21,11:10,51,West,Count,Y (15),402,0.620,,
6/29/21,11:10,51,West,Count,Y (15),403,0.675,,
6/29/21,11:10,51,West,Count,Y (15),404,0.565,,
6/29/21,11:10,51,West,Count,Y (15),405,0.703,,
6/29/21,11:10,51,West,Count,Y (15),406,0.635,,
6/29/21,11:10,51,West,Count,Y (15),407,0.454,,
6/29/21,11:10,51,West,Count,Y (15),408,0.589,,
6/29/21,11:10,51,West,Count,Y (15),409,0.669,,
6/29/21,11:10,51,West,Count,Y (15),410,0.497,,
6/29/21,11:10,51,West,Count,Y (15),411,0.619,,
6/29/21,11:10,51,West,Count,Y (15),412,0.598,,
6/29/21,11:10,51,West,Count,Y (15),413,0.816,,
6/29/21,11:10,51,West,Count,Y (15),414,0.498,,
6/29/21,11:10,51,West,Count,Y (15),415,0.619,,
6/29/21,11:10,51,West,Count,Y (15),416,0.526,,
6/29/21,11:10,51,West,Count,Y (15),417,0.626,,
6/29/21,11:10,51,West,Count,Y (15),418,0.581,,
6/29/21,11:10,51,West,Count,Y (15),419,0.666,,
6/29/21,11:10,51,West,Count,Y (15),420,0.597,,
6/29/21,11:10,51,West,Count,Y (15),421,0.617,,
6/29/21,11:10,51,West,Count,Y (15),422,0.500,,
6/29/21,11:10,51,West,Count,Y (15),423,0.589,,
6/29/21,11:10,51,West,Count,Y (15),424,0.538,,
6/29/21,11:10,51,West,Count,Y (15),425,0.719,,
6/29/21,11:10,51,West,Count,Y (15),426,0.556,,
6/29/21,11:10,51,West,Count,Y (15),427,0.683,,
6/29/21,11:10,51,West,Count,Y (15),428,0.621,,
6/29/21,11:10,51,West,Count,Y (15),429,0.691,,
6/29/21,11:10,51,West,Count,Y (15),430,0.619,,
6/29/21,11:10,51,West,Count,Y (15),431,0.595,,
6/29/21,11:10,51,West,Count,Y (15),432,0.758,,
6/29/21,11:10,51,West,Count,Y (15),433,0.582,,
6/29/21,11:10,51,West,Count,Y (15),434,0.598,,
6/29/21,11:10,51,West,Count,Y (15),435,0.699,,
6/29/21,11:10,51,West,Count,Y (15),436,0.492,,
6/29/21,11:10,51,West,Count,Y (15),437,0.595,,
6/29/21,11:10,51,West,Count,Y (15),438,0.716,,
6/29/21,11:10,51,West,Count,Y (15),439,0.699,,
6/29/21,11:10,51,West,Count,Y (15),440,0.611,,
6/29/21,11:10,51,West,Count,Y (15),441,0.673,,
6/29/21,11:10,51,West,Count,Y (15),442,0.680,,
6/29/21,11:10,51,West,Count,Y (15),443,0.642,,
6/29/21,11:10,51,West,Count,Y (15),444,0.613,,
6/29/21,11:10,51,West,Count,Y (15),445,0.719,,
6/29/21,11:10,51,West,Count,Y (15),446,0.659,,
6/29/21,11:10,51,West,Count,Y (15),447,0.557,,
6/29/21,11:10,51,West,Count,Y (15),448,0.439,,
6/29/21,11:10,51,West,Count,Y (15),449,0.673,,
6/29/21,11:10,51,West,Count,Y (15),450,0.534,,
6/29/21,11:10,51,West,Count,Y (15),451,0.554,,
6/29/21,11:10,51,West,Count,Y (15),452,0.711,,
6/29/21,11:10,51,West,Count,Y (15),453,0.638,,
6/29/21,11:10,51,West,Count,Y (15),454,0.520,,
6/29/21,11:10,51,West,Count,Y (15),455,0.664,,
6/29/21,11:10,51,West,Count,Y (15),456,0.671,,
6/29/21,11:10,51,West,Count,Y (15),457,0.431,,
6/29/21,11:10,51,West,Count,Y (15),458,0.539,,
6/29/21,11:10,51,West,Count,Y (15),459,0.586,,
6/29/21,11:10,51,West,Count,Y (15),460,0.749,,
6/29/21,11:10,51,West,Count,Y (15),461,0.663,,
6/29/21,11:10,51,West,Count,Y (15),462,0.828,,
6/29/21,11:10,51,West,Count,Y (15),463,0.674,,
6/29/21,11:10,51,West,Count,Y (15),464,0.590,,
6/29/21,11:10,51,West,Count,Y (15),465,0.657,,
6/29/21,11:10,51,West,Count,Y (15),466,0.558,,
6/29/21,11:10,51,West,Count,Y (15),467,0.694,,
6/29/21,11:10,51,West,Count,Y (15),468,0.665,,
6/29/21,11:10,51,West,Count,Y (15),469,0.563,,
6/29/21,11:10,51,West,Count,Y (15),470,0.696,,
6/29/21,11:10,51,West,Count,Y (15),471,0.600,,
6/29/21,11:10,51,West,Count,Y (15),472,0.598,,
6/29/21,11:10,51,West,Count,Y (15),473,0.686,,
6/29/21,11:10,51,West,Count,Y (15),474,0.518,,
6/29/21,11:10,51,West,Count,Y (15),475,0.688,,
6/29/21,11:10,51,West,Count,Y (15),476,0.816,,
6/29/21,11:10,51,West,Count,Y (15),477,0.680,,
6/29/21,11:10,51,West,Count,Y (15),478,0.779,,
6/29/21,11:10,51,West,Count,Y (15),479,0.682,,
6/29/21,11:10,51,West,Count,Y (15),480,0.610,,
6/29/21,11:10,51,West,Count,Y (15),481,0.666,,
6/29/21,11:10,51,West,Count,Y (15),482,0.725,,
6/29/21,11:10,51,West,Count,Y (15),483,0.634,,
6/29/21,11:10,51,West,Count,Y (15),484,0.642,,
6/29/21,11:10,51,West,Count,Y (15),485,0.691,,
6/29/21,11:10,51,West,Count,Y (15),486,0.749,,
6/29/21,11:10,51,West,Count,Y (15),487,0.570,,
6/29/21,11:10,51,West,Count,Y (15),488,0.683,,
6/29/21,11:10,51,West,Count,Y (15),489,0.668,,
6/29/21,11:10,51,West,Count,Y (15),490,0.665,,
6/29/21,11:10,51,West,Count,Y (15),491,0.602,,
6/29/21,11:10,51,West,Count,Y (15),492,0.694,,
6/29/21,11:10,51,West,Count,Y (15),493,0.718,,
6/29/21,11:10,51,West,Count,Y (15),494,0.657,,
6/29/21,11:10,51,West,Count,Y (15),495,0.523,,
6/29/21,11:10,51,West,Count,Y (15),496,0.600,,
6/29/21,11:10,51,West,Count,Y (15),497,0.640,,
6/29/21,11:10,51,West,Count,Y (15),498,0.481,,
6/29/21,11:10,51,West,Count,Y (15),499,0.497,,
6/29/21,11:10,51,West,Count,Y (15),500,0.633,,
6/29/21,11:10,51,West,Count,Y (15),501,0.616,,
6/29/21,11:10,51,West,Count,Y (15),502,0.657,,
6/29/21,11:10,51,West,Count,Y (15),503,0.620,,
6/29/21,11:10,51,West,Count,Y (15),504,0.612,,
6/29/21,11:10,51,West,Count,Y (15),505,0.644,,
6/29/21,11:10,51,West,Count,Y (15),506,0.721,,
6/29/21,11:10,51,West,Count,Y (15),507,0.562,,
6/29/21,11:10,51,West,Count,Y (15),508,0.552,,
6/29/21,11:10,51,West,Count,Y (15),509,0.639,,
6/29/21,11:10,51,West,Count,Y (15),510,0.562,,
6/29/21,11:10,51,West,Count,Y (15),511,0.674,,
6/29/21,11:10,51,West,Count,Y (15),512,0.570,,
6/29/21,11:10,51,West,Count,Y (15),513,0.566,,
6/29/21,11:10,51,West,Count,Y (15),514,0.513,,
6/29/21,11:10,51,West,Count,Y (15),515,0.694,,
6/29/21,11:10,51,West,Count,Y (15),516,0.653,,
6/29/21,11:10,51,West,Count,Y (15),517,0.756,,
6/29/21,11:10,51,West,Count,Y (15),518,0.720,,
6/29/21,11:10,51,West,Count,Y (15),519,0.645,,
6/29/21,11:10,51,West,Count,Y (15),520,0.630,,
6/29/21,11:10,51,West,Count,Y (15),521,0.677,,
6/29/21,11:10,51,West,Count,Y (15),522,0.688,,
6/29/21,11:10,51,West,Count,Y (15),523,0.517,,
6/29/21,11:10,51,West,Count,Y (15),524,0.543,,
6/29/21,11:10,51,West,Count,Y (15),525,0.615,,
6/29/21,11:10,51,West,Count,Y (15),526,0.563,,
6/29/21,11:10,51,West,Count,Y (15),527,0.663,,
6/29/21,11:10,51,West,Count,Y (15),528,0.694,,
6/29/21,11:10,51,West,Count,Y (15),529,0.636,,
6/29/21,11:10,51,West,Count,Y (15),530,0.510,,
6/29/21,11:10,51,West,Count,Y (15),531,0.523,,
6/29/21,11:10,51,West,Count,Y (15),532,0.552,,
6/29/21,11:10,51,West,Count,Y (15),533,0.596,,
6/29/21,11:10,51,West,Count,Y (15),534,0.677,,
6/29/21,11:10,51,West,Count,Y (15),535,0.603,,
6/29/21,11:10,51,West,Count,Y (15),536,0.541,,
6/29/21,11:10,51,West,Count,Y (15),537,0.660,,
6/29/21,11:10,51,West,Count,Y (15),538,0.655,,
6/29/21,11:10,51,West,Count,Y (15),539,0.740,,
6/29/21,11:10,51,West,Count,Y (15),540,0.678,,
6/29/21,11:10,51,West,Count,Y (15),541,0.715,,
6/29/21,11:10,51,West,Count,Y (15),542,0.602,,
6/29/21,11:10,51,West,Count,Y (15),543,0.685,,
6/29/21,11:10,51,West,Count,Y (15),544,0.643,,
6/29/21,11:10,51,West,Count,Y (15),545,0.612,,
6/29/21,11:10,51,West,Count,Y (15),546,0.634,,
6/29/21,11:10,51,West,Count,Y (15),547,0.678,,
6/29/21,11:10,51,West,Count,Y (15),548,0.591,,
6/29/21,11:10,51,West,Count,Y (15),549,0.639,,
6/29/21,11:10,51,West,Count,Y (15),550,0.553,,
6/29/21,11:10,51,West,Count,Y (15),551,0.666,,
6/29/21,11:10,51,West,Count,Y (15),552,0.538,,
6/29/21,11:10,51,West,Count,Y (15),553,0.598,,
6/29/21,11:10,51,West,Count,Y (15),554,0.751,,
6/29/21,11:10,51,West,Count,Y (15),555,0.632,,
6/29/21,11:10,51,West,Count,Y (15),556,0.700,,
6/29/21,11:10,51,West,Count,Y (15),557,0.637,,
6/29/21,11:10,51,West,Count,Y (15),558,0.523,,
6/29/21,11:10,51,West,Count,Y (15),559,0.626,,
6/29/21,11:10,51,West,Count,Y (15),560,0.711,,
6/29/21,11:10,51,West,Count,Y (15),561,0.789,,
6/29/21,11:10,51,West,Count,Y (15),562,0.675,,
6/29/21,11:10,51,West,Count,Y (15),563,0.680,,
6/29/21,11:10,51,West,Count,Y (15),564,0.648,,
6/29/21,11:10,51,West,Count,Y (15),565,0.690,,
6/29/21,11:10,51,West,Count,Y (15),566,0.480,,
6/29/21,11:10,51,West,Count,Y (15),567,0.688,,
6/29/21,11:10,51,West,Count,Y (15),568,0.731,,
6/29/21,11:10,51,West,Count,Y (15),569,0.660,,
6/29/21,11:10,51,West,Count,Y (15),570,0.686,,
6/29/21,11:10,51,West,Count,Y (15),571,0.712,,
6/29/21,11:10,51,West,Count,Y (15),572,0.780,,
6/29/21,11:10,51,West,Count,Y (15),573,0.682,,
6/29/21,11:10,51,West,Count,Y (15),574,0.721,,
6/29/21,11:10,51,West,Count,Y (15),575,0.530,,
6/29/21,11:10,51,West,Count,Y (15),576,0.562,,
6/29/21,11:10,51,West,Count,Y (15),577,0.580,,
6/29/21,11:10,51,West,Count,Y (15),578,0.684,,
6/29/21,11:10,51,West,Count,Y (15),579,0.661,,
6/29/21,11:10,51,West,Count,Y (15),580,0.682,,
6/29/21,11:10,51,West,Count,Y (15),581,0.585,,
6/29/21,11:10,51,West,Count,Y (15),582,0.631,,
6/29/21,11:10,51,West,Count,Y (15),583,0.616,,
6/29/21,11:10,51,West,Count,Y (15),584,0.761,,
6/29/21,11:10,51,West,Count,Y (15),585,0.734,,
6/29/21,11:10,51,West,Count,Y (15),586,0.654,,
6/29/21,11:10,51,West,Count,Y (15),587,0.626,,
6/29/21,11:10,51,West,Count,Y (15),588,0.612,,
6/29/21,11:10,51,West,Count,Y (15),589,0.747,,
6/29/21,11:10,51,West,Count,Y (15),590,0.754,,
6/29/21,11:10,51,West,Count,Y (15),591,0.640,,
6/29/21,11:10,51,West,Count,Y (15),592,0.598,,
6/29/21,11:10,51,West,Count,Y (15),593,0.657,,
6/29/21,11:10,51,West,Count,Y (15),594,0.624,,
6/29/21,11:10,51,West,Count,Y (15),595,0.737,,
6/29/21,11:10,51,West,Count,Y (15),596,0.747,,
6/29/21,11:10,51,West,Count,Y (15),597,0.738,,
6/29/21,11:10,51,West,Count,Y (15),598,0.655,,
6/29/21,11:10,51,West,Count,Y (15),599,0.754,,
6/29/21,11:10,51,West,Count,Y (15),600,0.764,,
6/29/21,11:10,51,West,Count,Y (15),601,0.727,,
6/29/21,11:10,51,West,Count,Y (15),602,0.755,,
6/29/21,11:10,51,West,Count,Y (15),603,0.706,,
6/29/21,11:10,51,West,Count,Y (15),604,0.664,,
6/29/21,11:10,51,West,Count,Y (15),605,0.711,,
6/29/21,11:10,51,West,Count,Y (15),606,0.708,,
6/29/21,11:10,51,West,Count,Y (15),607,0.642,,
6/29/21,11:10,51,West,Count,Y (15),608,0.596,,
6/29/21,11:10,51,West,Count,Y (15),609,0.700,,
6/29/21,11:10,51,West,Count,Y (15),610,0.574,,
6/29/21,11:10,51,West,Count,Y (15),611,0.724,,
6/29/21,11:10,51,West,Count,Y (15),612,0.716,,
6/29/21,11:10,51,West,Count,Y (15),613,0.610,,
6/29/21,11:10,51,West,Count,Y (15),614,0.615,,
6/29/21,11:10,51,West,Count,Y (15),615,0.746,,
6/29/21,11:10,51,West,Count,Y (15),616,0.618,,
6/29/21,11:10,51,West,Count,Y (15),617,0.714,,
6/29/21,11:10,51,West,Count,Y (15),618,0.714,,
6/29/21,11:10,51,West,Count,Y (15),619,0.624,,
6/29/21,11:10,51,West,Count,Y (15),620,0.770,,
6/29/21,11:10,51,West,Count,Y (15),621,0.650,,
6/29/21,11:10,51,West,Count,Y (15),622,0.667,,
6/29/21,11:10,51,West,Count,Y (15),623,0.640,,
6/29/21,11:10,51,West,Count,Y (15),624,0.716,,
6/29/21,11:10,51,West,Count,Y (15),625,0.720,,
6/29/21,11:10,51,West,Count,Y (15),626,0.678,,
6/29/21,11:10,51,West,Count,Y (15),627,0.553,,
6/29/21,11:10,51,West,Count,Y (15),628,0.825,,
6/29/21,11:10,51,West,Count,Y (15),629,0.797,,
6/29/21,11:10,51,West,Count,Y (15),630,0.663,,
6/29/21,11:10,51,West,Count,Y (15),631,0.637,,
6/29/21,11:10,51,West,Count,Y (15),632,0.645,,
6/29/21,11:10,51,West,Count,Y (15),633,0.661,,
6/29/21,11:10,51,West,Count,Y (15),634,0.759,,
6/29/21,11:10,51,West,Count,Y (15),635,0.702,,
6/29/21,11:10,51,West,Count,Y (15),636,0.725,,
6/29/21,11:10,51,West,Count,Y (15),637,0.806,,
6/29/21,11:10,51,West,Count,Y (15),638,0.656,,
6/29/21,11:10,51,West,Count,Y (15),639,0.653,,
6/29/21,11:10,51,West,Count,Y (15),640,0.641,,
6/29/21,11:10,51,West,Count,Y (15),641,0.613,,
6/29/21,11:10,51,West,Count,Y (15),642,0.778,,
6/29/21,11:10,51,West,Count,Y (15),643,0.633,,
6/29/21,11:10,51,West,Count,Y (15),644,0.659,,
6/29/21,11:10,51,West,Count,Y (15),645,0.527,,
6/29/21,11:10,51,West,Count,Y (15),646,0.671,,
6/29/21,11:10,51,West,Count,Y (15),647,0.693,,
6/29/21,11:10,51,West,Count,Y (15),648,0.627,,
6/29/21,11:10,51,West,Count,Y (15),649,0.731,,
6/29/21,11:10,51,West,Count,Y (15),650,0.691,,
6/29/21,11:10,51,West,Count,Y (15),651,0.541,,
6/29/21,11:10,51,West,Count,Y (15),652,0.632,,
6/29/21,11:10,51,West,Count,Y (15),653,0.767,,
6/29/21,11:10,51,West,Count,Y (15),654,0.633,,
6/29/21,11:10,51,West,Count,Y (15),655,0.664,,
6/29/21,11:10,51,West,Count,Y (15),656,0.708,,
6/29/21,11:10,51,West,Count,Y (15),657,0.657,,
6/29/21,11:10,51,West,Count,Y (15),658,0.614,,
6/29/21,11:10,51,West,Count,Y (15),659,0.587,,
6/29/21,11:10,51,West,Count,Y (15),660,0.688,,
6/29/21,11:10,51,West,Count,Y (15),661,0.763,,
6/29/21,11:10,51,West,Count,Y (15),662,0.594,,
6/29/21,11:10,51,West,Count,Y (15),663,0.663,,
6/29/21,11:10,51,West,Count,Y (15),664,0.656,,
6/29/21,11:10,51,West,Count,Y (15),665,0.607,,
6/29/21,11:10,51,West,Count,Y (15),666,0.754,,
6/29/21,11:10,51,West,Count,Y (15),667,0.618,,
6/29/21,11:10,51,West,Count,Y (15),668,0.663,,
6/29/21,11:10,51,West,Count,Y (15),669,0.660,,
6/29/21,11:10,51,West,Count,Y (15),670,0.692,,
6/29/21,11:10,51,West,Count,Y (15),671,0.682,,
6/29/21,11:10,51,West,Count,Y (15),672,0.607,,
6/29/21,11:10,51,West,Count,Y (15),673,0.659,,
6/29/21,11:10,51,West,Count,Y (15),674,0.499,,
6/29/21,11:10,51,West,Count,Y (15),675,0.504,,
6/29/21,11:10,51,West,Count,Y (15),676,0.622,,
6/29/21,11:10,51,West,Count,Y (15),677,0.722,,
6/29/21,11:10,51,West,Count,Y (15),678,0.562,,
6/29/21,11:10,51,West,Count,Y (15),679,0.539,,
6/29/21,11:10,51,West,Count,Y (15),680,0.547,,
6/29/21,11:10,51,West,Count,Y (15),681,0.717,,
6/29/21,11:10,51,West,Count,Y (15),682,0.594,,
6/29/21,11:10,51,West,Count,Y (15),683,0.602,,
6/29/21,11:10,51,West,Count,Y (15),684,0.588,,
6/29/21,11:10,51,West,Count,Y (15),685,0.674,,
6/29/21,11:10,51,West,Count,Y (15),686,0.657,,
6/29/21,11:10,51,West,Count,Y (15),687,0.654,,
6/29/21,11:10,51,West,Count,Y (15),688,0.579,,
6/29/21,11:10,51,West,Count,Y (15),689,0.573,,
6/29/21,11:10,51,West,Count,Y (15),690,0.693,,
6/29/21,11:10,51,West,Count,Y (15),691,0.619,,
6/29/21,11:10,51,West,Count,Y (15),692,0.772,,
6/29/21,11:10,51,West,Count,Y (15),693,0.754,,
6/29/21,11:10,51,West,Count,Y (15),694,0.621,,
6/29/21,11:10,51,West,Count,Y (15),695,0.545,,
6/29/21,11:10,51,West,Count,Y (15),696,0.435,,
6/29/21,11:10,51,West,Count,Y (15),697,0.521,,
6/29/21,11:10,51,West,Count,Y (15),698,0.748,,
6/29/21,11:10,51,West,Count,Y (15),699,0.505,,
6/29/21,11:10,51,West,Count,Y (15),700,0.584,,
6/29/21,11:10,51,West,Count,Y (15),701,0.716,,
6/29/21,11:10,51,West,Count,Y (15),702,0.493,,
6/29/21,11:10,51,West,Count,Y (15),703,0.676,,
6/29/21,11:10,51,West,Count,Y (15),704,0.566,,
6/29/21,11:10,51,West,Count,Y (15),705,0.634,,
6/29/21,11:10,51,West,Count,Y (15),706,0.633,,
6/29/21,11:10,51,West,Count,Y (15),707,0.503,,
6/29/21,11:10,51,West,Count,Y (15),708,0.443,,
6/29/21,11:10,51,West,Count,Y (15),709,0.481,,
6/29/21,11:10,51,West,Count,Y (15),710,0.626,,
6/29/21,11:10,51,West,Count,Y (15),711,0.596,,
6/29/21,11:10,51,West,Count,Y (15),712,0.543,,
6/29/21,11:10,51,West,Count,Y (15),713,0.530,,
6/29/21,11:10,51,West,Count,Y (15),714,0.632,,
6/29/21,11:10,51,West,Count,Y (15),715,0.633,,
6/29/21,11:10,51,West,Count,Y (15),716,0.586,,
6/29/21,11:10,51,West,Count,Y (15),717,0.740,,
6/29/21,11:10,51,West,Count,Y (15),718,0.686,,
6/29/21,11:10,51,West,Count,Y (15),719,0.573,,
6/29/21,11:10,51,West,Count,Y (15),720,0.588,,
6/29/21,11:10,51,West,Count,Y (15),721,0.799,,
6/29/21,11:10,51,West,Count,Y (15),722,0.665,,
6/29/21,11:10,51,West,Count,Y (15),723,0.618,,
6/29/21,11:10,51,West,Count,Y (15),724,0.708,,
6/29/21,11:10,51,West,Count,Y (15),725,0.738,,
6/29/21,11:10,51,West,Count,Y (15),726,0.520,,
6/29/21,11:10,51,West,Count,Y (15),727,0.817,,
6/29/21,11:10,51,West,Count,Y (15),728,0.693,,
6/29/21,11:10,51,West,Count,Y (15),729,0.717,,
6/29/21,11:10,51,West,Count,Y (15),730,0.587,,
6/29/21,11:10,51,West,Count,Y (15),731,0.803,,
6/29/21,11:10,51,West,Count,Y (15),732,0.532,,
6/29/21,11:10,51,West,Count,Y (15),733,0.509,,
6/29/21,11:10,51,West,Count,Y (15),734,0.481,,
6/29/21,11:10,51,West,Count,Y (15),735,0.564,,
6/29/21,11:10,51,West,Count,Y (15),736,0.619,,
6/29/21,11:10,51,West,Count,Y (15),737,0.503,,
6/29/21,11:10,51,West,Count,Y (15),738,0.636,,
6/29/21,11:10,51,West,Count,Y (15),739,0.660,,
6/29/21,11:10,51,West,Count,Y (15),740,0.624,,
6/29/21,11:10,51,West,Count,Y (15),741,0.357,,
6/29/21,11:10,51,West,Count,Y (15),742,0.680,,
6/29/21,11:10,51,West,Count,Y (15),743,0.655,,
6/29/21,11:10,51,West,Count,Y (15),744,0.595,,
6/29/21,11:10,51,West,Count,Y (15),745,0.646,,
6/29/21,11:10,51,West,Count,Y (15),746,0.673,,
6/29/21,11:10,51,West,Count,Y (15),747,0.504,,
6/29/21,11:10,51,West,Count,Y (15),748,0.672,,
6/29/21,11:10,51,West,Count,Y (15),749,0.664,,
6/29/21,11:10,51,West,Count,Y (15),750,0.458,,
6/29/21,11:10,51,West,Count,Y (15),751,0.492,,
6/29/21,11:10,51,West,Count,Y (15),752,0.676,,
6/29/21,11:10,51,West,Count,Y (15),753,0.625,,
6/29/21,11:10,51,West,Count,Y (15),754,0.611,,
6/29/21,11:10,51,West,Count,Y (15),755,0.602,,
6/29/21,11:10,51,West,Count,Y (15),756,0.488,,
6/29/21,11:10,51,West,Count,Y (15),757,0.486,,
6/29/21,11:10,51,West,Count,Y (15),758,0.581,,
6/29/21,11:10,51,West,Count,Y (15),759,0.584,,
6/29/21,11:10,51,West,Count,Y (15),760,0.668,,
6/29/21,11:10,51,West,Count,Y (15),761,0.505,,
6/29/21,11:10,51,West,Count,Y (15),762,0.534,,
6/29/21,11:10,51,West,Count,Y (15),763,0.475,,
6/29/21,11:10,51,West,Count,Y (15),764,0.559,,
6/29/21,11:10,51,West,Count,Y (15),765,0.428,,
6/29/21,11:10,51,West,Count,Y (15),766,0.440,,
6/29/21,11:10,51,West,Count,Y (15),767,0.518,,
6/29/21,11:10,51,West,Count,Y (15),768,0.591,,
6/29/21,11:10,51,West,Count,Y (15),769,0.497,,
6/29/21,11:10,51,West,Count,Y (15),770,0.672,,
6/29/21,11:10,51,West,Count,Y (15),771,0.608,,
6/29/21,11:10,51,West,Count,Y (15),772,0.534,,
6/29/21,11:10,51,West,Count,Y (15),773,0.445,,
6/29/21,11:10,51,West,Count,Y (15),774,0.524,,
6/29/21,11:10,51,West,Count,Y (15),775,0.563,,
6/29/21,11:10,51,West,Count,Y (15),776,0.585,,
6/29/21,11:10,51,West,Count,Y (15),777,0.519,,
6/29/21,11:10,51,West,Count,Y (15),778,0.609,,
6/29/21,11:10,51,West,Count,Y (15),779,0.535,,
6/29/21,11:10,51,West,Count,Y (15),780,0.572,,
6/29/21,11:10,51,West,Count,Y (15),781,0.524,,
6/29/21,11:10,51,West,Count,Y (15),782,0.512,,
6/29/21,11:10,51,West,Count,Y (15),783,0.516,,
6/29/21,11:10,51,West,Count,Y (15),784,0.549,,
6/29/21,11:10,51,West,Count,Y (15),785,0.629,,
6/29/21,11:10,51,West,Count,Y (15),786,0.608,,
6/29/21,11:10,51,West,Count,Y (15),787,0.575,,
6/29/21,11:10,51,West,Count,Y (15),788,0.523,,
6/29/21,11:10,51,South,Count,Y (2),1,0.725,,ZP Net a few inches out of the water during last few meters of net throw 
6/29/21,11:10,51,South,Count,Y (2),2,0.691,,
6/29/21,11:10,51,South,Count,Y (2),3,0.608,,
6/29/21,11:10,51,South,Count,Y (2),4,0.712,,
6/29/21,11:10,51,South,Count,Y (2),5,0.558,,
6/29/21,11:10,51,South,Count,Y (2),6,0.559,,
6/29/21,11:10,51,South,Count,Y (2),7,0.590,,
6/29/21,11:10,51,South,Count,Y (2),8,0.685,,
6/29/21,11:10,51,South,Count,Y (2),9,0.660,,
6/29/21,11:10,51,South,Count,Y (2),10,0.661,,
6/29/21,11:10,51,South,Count,Y (2),11,0.650,,
6/29/21,11:10,51,South,Count,Y (2),12,0.655,,
6/29/21,11:10,51,South,Count,Y (2),13,0.602,,
6/29/21,11:10,51,South,Count,Y (2),14,0.660,,
6/29/21,11:10,51,South,Count,Y (2),15,0.792,,
6/29/21,11:10,51,South,Count,Y (2),16,0.677,,
6/29/21,11:10,51,South,Count,Y (2),17,0.633,,
6/29/21,11:10,51,South,Count,Y (2),18,0.585,,
6/29/21,11:10,51,South,Count,Y (2),19,0.608,,
6/29/21,11:10,51,South,Count,Y (2),20,0.513,,
6/29/21,11:10,51,South,Count,Y (2),21,0.647,,
6/29/21,11:10,51,South,Count,Y (2),22,0.547,,
6/29/21,11:10,51,South,Count,Y (2),23,0.634,,
6/29/21,11:10,51,South,Count,Y (2),24,0.663,,
6/29/21,11:10,51,South,Count,Y (2),25,0.722,,
6/29/21,11:10,51,South,Count,Y (2),26,0.607,,
6/29/21,11:10,51,South,Count,Y (2),27,0.634,,
6/29/21,11:10,51,South,Count,Y (2),28,0.529,,
6/29/21,11:10,51,South,Count,Y (2),29,0.809,,
6/29/21,11:10,51,South,Count,Y (2),30,0.667,,
6/29/21,11:10,51,South,Count,Y (2),31,0.697,,
6/29/21,11:10,51,South,Count,Y (2),32,0.790,,
6/29/21,11:10,51,South,Count,Y (2),33,0.706,,
6/29/21,11:10,51,South,Count,Y (2),34,0.671,,
6/29/21,11:10,51,South,Count,Y (2),35,0.621,,
6/29/21,11:10,51,South,Count,Y (2),36,0.793,,
6/29/21,11:10,51,South,Count,Y (2),37,0.694,,
6/29/21,11:10,51,South,Count,Y (2),38,0.638,,
6/29/21,11:10,51,South,Count,Y (2),39,0.607,,
6/29/21,11:10,51,South,Count,Y (2),40,0.623,,
6/29/21,11:10,51,South,Count,Y (2),41,0.692,,
6/29/21,11:10,51,South,Count,Y (2),42,0.482,,
6/29/21,11:10,51,South,Count,Y (2),43,0.568,,
6/29/21,11:10,51,South,Count,Y (2),44,0.675,,
6/29/21,11:10,51,South,Count,Y (2),45,0.565,,
6/29/21,11:10,51,South,Count,Y (2),46,0.551,,
6/29/21,11:10,51,South,Count,Y (2),47,0.514,,
6/29/21,11:10,51,South,Count,Y (2),48,0.668,,
6/29/21,11:10,51,South,Count,Y (2),49,0.587,,
6/29/21,11:10,51,South,Count,Y (2),50,0.827,,
6/29/21,11:10,51,South,Count,Y (2),51,0.700,,
6/29/21,11:10,51,South,Count,Y (2),52,0.520,,
6/29/21,11:10,51,South,Count,Y (2),53,0.518,,
6/29/21,11:10,51,South,Count,Y (2),54,0.646,,
6/29/21,11:10,51,South,Count,Y (2),55,0.733,,
6/29/21,11:10,51,South,Count,Y (2),56,0.692,,
6/29/21,11:10,51,South,Count,Y (2),57,0.578,,
6/29/21,11:10,51,South,Count,Y (2),58,0.567,,
6/29/21,11:10,51,South,Count,Y (2),59,0.556,,
6/29/21,11:10,51,South,Count,Y (2),60,0.552,,
6/29/21,11:10,51,South,Count,Y (2),61,0.540,,
6/29/21,11:10,51,South,Count,Y (2),62,0.672,,
6/29/21,11:10,51,South,Count,Y (2),63,0.538,,
6/29/21,11:10,51,South,Count,Y (2),64,0.506,,
6/29/21,11:10,51,South,Count,Y (2),65,0.630,,
