"","DATEOFYEAR","Year","INDIV_ID","INDIV_ID_Year","MORPH","POND","COHORT","SEX","WEIGHT","SVL","SVL_fit","SVL_fit_lwr","SVL_fit_upr","SVL_residual","SVL_residual_mean"
"586",2005-07-27,2005,"404C","404C_2005","Meta","8",1998,"Female",28,88,87.8793777955679,87.5265310117289,88.2206423616625,0.120622204432081,6.78651774350518
"587",2007-06-09,2007,"3204A","3204A_2007","Meta","12",2000,"Male",14.2,81,87.8793777955679,87.5265310117289,88.2206423616625,-6.87937779556792,-2.47450044968649
"588",2005-07-22,2005,"421B","421B_2005","Meta","9",1998,"Female",18.6,87,87.8793777955679,87.5265310117289,88.2206423616625,-0.879377795567919,2.79962280088837
"589",2005-07-01,2005,"443A","443A_2005","Meta","1",1998,"Female",22.5,89,87.8793777955679,87.5265310117289,88.2206423616625,1.12062220443208,1.62062220443208
"590",2005-07-22,2005,"500C","500C_2005","Meta","13",1998,"Female",23.7,88,87.8793777955679,87.5265310117289,88.2206423616625,0.120622204432081,0.292011032983004
"591",2022-07-06,2022,"982000167194011","982000167194011_2022","Meta","8",2015,"Male",19.75,86,87.8793777955679,87.5265310117289,88.2206423616625,-1.87937779556792,-1.3937807754852
"592",2008-08-06,2008,"434F63674F","434F63674F_2008","Meta","8",2001,"Male",20.24,85,87.8793777955679,87.5265310117289,88.2206423616625,-2.87937779556792,-5.31095495987994
"593",2008-07-21,2008,"2710","2710_2008","Meta","12",2001,"Female",10.64,76,87.8793777955679,87.5265310117289,88.2206423616625,-11.8793777955679,-13.5304306673515
"594",2008-07-03,2008,"740C","740C_2008","Meta","5",2001,"Male",21.39,91,87.8793777955679,87.5265310117289,88.2206423616625,3.12062220443208,3.12062220443208
"595",2007-07-06,2007,"3204A","3204A_2007","Meta","12",2000,"Male",16.7,84,87.8793777955679,87.5265310117289,88.2206423616625,-3.87937779556792,-2.47450044968649
"596",2021-06-28,2021,"982091066164610","982091066164610_2021","Meta","5",2014,"Female",14.1,76,87.8793777955679,87.5265310117289,88.2206423616625,-11.8793777955679,-11.3793777955679
"597",2005-06-30,2005,"10J","10J_2005","Meta","8",1998,"Male",19.1,91,87.8793777955679,87.5265310117289,88.2206423616625,3.12062220443208,6.32201886204878
"598",2006-07-03,2006,"4359453323","4359453323_2006","Meta","8",1999,"Female",16.9,72,87.8793777955679,87.5265310117289,88.2206423616625,-15.8793777955679,-17.8793777955679
"599",2007-06-25,2007,"3201A","3201A_2007","Meta","10",2000,"Female",24.3,95,87.8793777955679,87.5265310117289,88.2206423616625,7.12062220443208,2.80355275019671
"600",2007-06-14,2007,"2712","2712_2007","Meta","8",2000,"Female",34.72,100,87.8793777955679,87.5265310117289,88.2206423616625,12.1206222044321,14.1974031609815
"601",2007-07-06,2007,"2400A","2400A_2007","Meta","12",2000,"Female",16.1,85,87.8793777955679,87.5265310117289,88.2206423616625,-2.87937779556792,-2.21063725429681
"602",2006-07-18,2006,"1009B","1009B_2006","Meta","8",1999,"Female",25.3,81,87.8793777955679,87.5265310117289,88.2206423616625,-6.87937779556792,-6.02245185893522
"603",2005-07-26,2005,"7020A","7020A_2005","Meta","11",1998,"Male",25.1,87,87.8793777955679,87.5265310117289,88.2206423616625,-0.879377795567919,2.21231959443907
"604",2005-06-30,2005,"707","707_2005","Meta","11",1998,"Female",18.2,87,87.8793777955679,87.5265310117289,88.2206423616625,-0.879377795567919,3.53788162494074
"605",2015-07-09,2015,"982000167193571","982000167193571_2015","Meta","9",2008,"Female",15.39,78,87.8793777955679,87.5265310117289,88.2206423616625,-9.87937779556792,-6.73070335908611
"606",2005-07-11,2005,"707","707_2005","Meta","11",1998,"Female",15.7,89,87.8793777955679,87.5265310117289,88.2206423616625,1.12062220443208,3.53788162494074
"607",2005-06-30,2005,"112A","112A_2005","Meta","12",1998,"Female",18.9,89,87.8793777955679,87.5265310117289,88.2206423616625,1.12062220443208,2.79000671816096
"608",2007-07-11,2007,"2901C","2901C_2007","Meta","8",2000,"Male",36.74,98,87.8793777955679,87.5265310117289,88.2206423616625,10.1206222044321,5.77811517021031
"609",2007-07-23,2007,"9200","9200_2007","Meta","12",2000,"Male",27.9,96,87.8793777955679,87.5265310117289,88.2206423616625,8.12062220443208,8.79846973883831
"610",2021-07-05,2021,"982000167212734","982000167212734_2021","Meta","6",2014,"Female",18.28,85,87.8793777955679,87.5265310117289,88.2206423616625,-2.87937779556792,-2.65291638721139
"611",2021-07-21,2021,"982000365435107","982000365435107_2021","Meta","11",2014,"Male",23.57,94,87.8793777955679,87.5265310117289,88.2206423616625,6.12062220443208,7.52028625090936
"612",2007-07-09,2007,"2500E","2500E_2007","Meta","11",2000,"Male",32.4,97,87.8793777955679,87.5265310117289,88.2206423616625,9.12062220443208,7.16914196989002
"613",2005-08-08,2005,"707","707_2005","Meta","11",1998,"Female",33.5,91,87.8793777955679,87.5265310117289,88.2206423616625,3.12062220443208,3.53788162494074
"614",1998-07-19,1998,"3921","3921_1998","Meta","8",1991,"Female",26.3,87,87.8793777955679,87.5265310117289,88.2206423616625,-0.879377795567919,-2.13994642980759
"615",2007-07-18,2007,"3201A","3201A_2007","Meta","10",2000,"Female",29,90,87.8793777955679,87.5265310117289,88.2206423616625,2.12062220443208,2.80355275019671
"616",2008-07-16,2008,"1910B","1910B_2008","Meta","8",2001,"Female",12.67,76,87.8793777955679,87.5265310117289,88.2206423616625,-11.8793777955679,-8.38562717855283
"617",2015-07-20,2015,"982000167192763","982000167192763_2015","Meta","11",2008,"Female",15.59,80,87.8793777955679,87.5265310117289,88.2206423616625,-7.87937779556792,-8.7687807754852
"618",2005-07-15,2005,"400F","400F_2005","Meta","13",1998,"Female",11,80,87.8793777955679,87.5265310117289,88.2206423616625,-7.87937779556792,-5.3895104713784
"619",2008-07-10,2008,"2500G","2500G_2008","Meta","9",2001,"Female",7.03,62,87.8793777955679,87.5265310117289,88.2206423616625,-25.8793777955679,-21.9728009684824
"620",2021-06-15,2021,"982000167212734","982000167212734_2021","Meta","6",2014,"Female",16.28,86,87.8793777955679,87.5265310117289,88.2206423616625,-1.87937779556792,-2.65291638721139
"621",2008-07-16,2008,"2310C","2310C_2008","Meta","11",2001,"Male",22.16,95,87.8793777955679,87.5265310117289,88.2206423616625,7.12062220443208,4.91963557562969
"622",2006-06-28,2006,"2009A","2009A_2006","Meta","12",1999,"Female",10.6,82,87.8793777955679,87.5265310117289,88.2206423616625,-5.87937779556792,-3.82625197395657
"623",2007-07-06,2007,"9241","9241_2007","Meta","12",2000,"Male",28.01,94,87.8793777955679,87.5265310117289,88.2206423616625,6.12062220443208,4.27582112432681
"624",2016-07-05,2016,"900118000002826","900118000002826_2016","Meta","16",2009,"Female",21.64,81,87.8793777955679,87.5265310117289,88.2206423616625,-6.87937779556792,-4.2687807754852
"625",1997-07-23,1997,"80B","80B_1997","Meta","8",1990,"Male",53.1,111,87.8793777955679,87.5265310117289,88.2206423616625,23.1206222044321,22.5361916857564
"626",2007-06-26,2007,"3102B","3102B_2007","Meta","12",2000,"Female",15.2,80,87.8793777955679,87.5265310117289,88.2206423616625,-7.87937779556792,-7.53368590305722
"627",2005-07-22,2005,"7020A","7020A_2005","Meta","11",1998,"Male",23,86,87.8793777955679,87.5265310117289,88.2206423616625,-1.87937779556792,2.21231959443907
"628",2005-08-08,2005,"421B","421B_2005","Meta","8",1998,"Female",21.5,88,87.8793777955679,87.5265310117289,88.2206423616625,0.120622204432081,2.79962280088837
"629",2005-08-08,2005,"10J","10J_2005","Meta","8",1998,"Male",34.7,94,87.8793777955679,87.5265310117289,88.2206423616625,6.12062220443208,6.32201886204878
"630",2008-08-06,2008,"1120A","1120A_2008","Meta","8",2001,"Male",22.76,88,87.8793777955679,87.5265310117289,88.2206423616625,0.120622204432081,-2.08004970261336
"631",2021-07-07,2021,"982000365435107","982000365435107_2021","Meta","11",2014,"Male",20.2,96,87.8793777955679,87.5265310117289,88.2206423616625,8.12062220443208,7.52028625090936
"632",2008-08-06,2008,"1910B","1910B_2008","Meta","8",2001,"Female",15.78,78,87.8793777955679,87.5265310117289,88.2206423616625,-9.87937779556792,-8.38562717855283
"633",2021-06-16,2021,"982000365435057","982000365435057_2021","Meta","12",2014,"Female",17.5,86,87.8793777955679,87.5265310117289,88.2206423616625,-1.87937779556792,-2.13897978217944
"634",2005-08-08,2005,"404C","404C_2005","Meta","8",1998,"Female",29,90,87.8793777955679,87.5265310117289,88.2206423616625,2.12062220443208,6.78651774350518
"635",2008-07-30,2008,"240C","240C_2008","Meta","6",2001,"Male",15.2,84,87.8793777955679,87.5265310117289,88.2206423616625,-3.87937779556792,-2.37937779556792
"636",2005-07-11,2005,"500C","500C_2005","Meta","13",1998,"Female",13.6,89,87.8793777955679,87.5265310117289,88.2206423616625,1.12062220443208,0.292011032983004
"637",2007-06-14,2007,"3004B","3004B_2007","Meta","12",2000,"Female",25.7,93,87.8793777955679,87.5265310117289,88.2206423616625,5.12062220443208,10.051822358341
"638",2007-06-26,2007,"3372","3372_2007","Meta","8",2000,"Male",40.8,102,87.8793777955679,87.5265310117289,88.2206423616625,14.1206222044321,11.6473441927011
"639",2008-07-31,2008,"3310","3310_2008","Meta","52",2001,"Female",11.67,72,87.8793777955679,87.5265310117289,88.2206423616625,-15.8793777955679,-8.42592403334377
"640",2005-07-29,2005,"112A","112A_2005","Meta","11",1998,"Female",28.3,90,87.8793777955679,87.5265310117289,88.2206423616625,2.12062220443208,2.79000671816096
"641",2005-07-28,2005,"400G","400G_2005","Meta","13",1998,"Male",14.7,80,87.8793777955679,87.5265310117289,88.2206423616625,-7.87937779556792,-2.47729678516305
"642",2016-07-27,2016,"982000167193571","982000167193571_2016","Meta","10",2008,"Female",13.16,80,88.9805536328974,88.6284842378206,89.323902311822,-8.98055363289744,-6.73070335908611
"643",2022-07-11,2022,"982000167212734","982000167212734_2022","Meta","8",2014,"Female",25.45,91,88.9805536328974,88.6284842378206,89.323902311822,2.01944636710256,-2.65291638721139
"644",2007-07-23,2007,"2012A","2012A_2007","Meta","8",1999,"Female",38.54,93,88.9805536328974,88.6284842378206,89.323902311822,4.01944636710256,3.73692218610049
"645",2008-08-06,2008,"3302","3302_2008","Meta","8",2000,"Male",38.33,107,88.9805536328974,88.6284842378206,89.323902311822,18.0194463671026,10.8267078949253
"646",2010-07-08,2010,"4359424A3D","4359424A3D_2010","Meta","6",2002,"Male",9.7,71,88.9805536328974,88.6284842378206,89.323902311822,-17.9805536328974,-14.810498560476
"647",2008-07-25,2008,"3102B","3102B_2008","Meta","16",2000,"Female",22.69,80,88.9805536328974,88.6284842378206,89.323902311822,-8.98055363289744,-7.53368590305722
"648",2006-06-27,2006,"122B","122B_2006","Meta","16",1998,"Female",29.6,85,88.9805536328974,88.6284842378206,89.323902311822,-3.98055363289744,-0.886458064313698
"649",2008-08-06,2008,"2712","2712_2008","Meta","8",2000,"Female",37.26,103,88.9805536328974,88.6284842378206,89.323902311822,14.0194463671026,14.1974031609815
"650",2008-08-06,2008,"2901C","2901C_2008","Meta","8",2000,"Male",33.45,105,88.9805536328974,88.6284842378206,89.323902311822,16.0194463671026,5.77811517021031
"651",2009-07-01,2009,"1410A","1410A_2009","Meta","8",2001,"Female",24.92,85,88.9805536328974,88.6284842378206,89.323902311822,-3.98055363289744,-0.312229449607055
"652",2009-06-23,2009,"434F63674F","434F63674F_2009","Meta","6",2001,"Male",15.83,83,88.9805536328974,88.6284842378206,89.323902311822,-5.98055363289744,-5.31095495987994
"653",2008-07-16,2008,"9117","9117_2008","Meta","11",2000,"Male",18.28,90,88.9805536328974,88.6284842378206,89.323902311822,1.01944636710256,1.42541234096304
"654",2006-07-03,2006,"421B","421B_2006","Meta","8",1998,"Female",37.2,89,88.9805536328974,88.6284842378206,89.323902311822,0.0194463671025602,2.79962280088837
"655",2017-06-23,2017,"900118000002621","900118000002621_2017","Meta","12",2009,"Male",14.27,84,88.9805536328974,88.6284842378206,89.323902311822,-4.98055363289744,-5.22616769761769
"656",2006-07-03,2006,"10J","10J_2006","Meta","8",1998,"Male",38.1,93,88.9805536328974,88.6284842378206,89.323902311822,4.01944636710256,6.32201886204878
"657",2008-07-30,2008,"2901C","2901C_2008","Meta","8",2000,"Male",35.12,102,88.9805536328974,88.6284842378206,89.323902311822,13.0194463671026,5.77811517021031
"658",2022-07-21,2022,"982000167212734","982000167212734_2022","Meta","8",2014,"Female",21.39,89,88.9805536328974,88.6284842378206,89.323902311822,0.0194463671025602,-2.65291638721139
"659",2009-07-28,2009,"2710","2710_2009","Meta","12",2001,"Female",10.43,74,88.9805536328974,88.6284842378206,89.323902311822,-14.9805536328974,-13.5304306673515
"660",1999-07-28,1999,"3911A","3911A_1999","Meta","12",1991,"Male",14.4,83,88.9805536328974,88.6284842378206,89.323902311822,-5.98055363289744,-3.57657559300052
"661",2010-06-25,2010,"2J","2J_2010","Meta","1",2002,"Female",19.2,90,88.9805536328974,88.6284842378206,89.323902311822,1.01944636710256,-4.54799217624308
"662",2022-07-21,2022,"982000365435107","982000365435107_2022","Meta","11",2014,"Male",23.72,96,88.9805536328974,88.6284842378206,89.323902311822,7.01944636710256,7.52028625090936
"663",2009-07-01,2009,"1340A","1340A_2009","Meta","8",2001,"Male",20.14,91,88.9805536328974,88.6284842378206,89.323902311822,2.01944636710256,6.0966504670938
"664",2009-07-08,2009,"434E2F247F","434E2F247F_2009","Meta","6",2001,"Female",6.92,70,88.9805536328974,88.6284842378206,89.323902311822,-18.9805536328974,-17.2464364080111
"665",2008-07-25,2008,"435A481B3A","435A481B3A_2008","Meta","7",2000,"Male",11.37,77,88.9805536328974,88.6284842378206,89.323902311822,-11.9805536328974,-11.9805536328974
"666",2006-07-12,2006,"421B","421B_2006","Meta","8",1998,"Female",40.4,91,88.9805536328974,88.6284842378206,89.323902311822,2.01944636710256,2.79962280088837
"667",2009-07-08,2009,"2710","2710_2009","Meta","12",2001,"Female",8.97,76,88.9805536328974,88.6284842378206,89.323902311822,-12.9805536328974,-13.5304306673515
"668",2009-06-15,2009,"2710","2710_2009","Meta","12",2001,"Female",9.29,81,88.9805536328974,88.6284842378206,89.323902311822,-7.98055363289744,-13.5304306673515
"669",2008-07-25,2008,"6404","6404_2008","Meta","16",2000,"Female",30.32,82,88.9805536328974,88.6284842378206,89.323902311822,-6.98055363289744,1.06127005650421
"670",2009-07-21,2009,"1300A","1300A_2009","Meta","6",2001,"Male",19.83,89,88.9805536328974,88.6284842378206,89.323902311822,0.0194463671025602,-0.94475447918316
"671",2006-07-10,2006,"552A","552A_2006","Meta","1A",1998,"Female",29.3,92,88.9805536328974,88.6284842378206,89.323902311822,3.01944636710256,1.13179457576791
"672",2008-07-14,2008,"435A481B3A","435A481B3A_2008","Meta","6",2000,"Male",9.59,77,88.9805536328974,88.6284842378206,89.323902311822,-11.9805536328974,-11.9805536328974
"673",2006-07-12,2006,"112A","112A_2006","Meta","11",1998,"Female",34.3,89,88.9805536328974,88.6284842378206,89.323902311822,0.0194463671025602,2.79000671816096
"674",2009-07-28,2009,"2310C","2310C_2009","Meta","11",2001,"Male",34.55,96,88.9805536328974,88.6284842378206,89.323902311822,7.01944636710256,4.91963557562969
"675",1998-07-19,1998,"2510B","2510B_1998","Meta","8",1990,"Male",27.5,91,88.9805536328974,88.6284842378206,89.323902311822,2.01944636710256,1.01944636710256
"676",1996-07-05,1996,"284","284_1996","Meta","5",1988,"Female",47.3,109,88.9805536328974,88.6284842378206,89.323902311822,20.0194463671026,19.3479309705473
"677",2007-06-13,2007,"7972","7972_2007","Meta","1",1999,"Male",29.2,92,88.9805536328974,88.6284842378206,89.323902311822,3.01944636710256,2.11581560673218
"678",2006-06-19,2006,"10J","10J_2006","Meta","8",1998,"Male",26.2,96,88.9805536328974,88.6284842378206,89.323902311822,7.01944636710256,6.32201886204878
"679",1996-07-12,1996,"646","646_1996","Meta","10",1988,"Female",22.6,86,88.9805536328974,88.6284842378206,89.323902311822,-2.98055363289744,-2.5677844775877
"680",2007-07-06,2007,"1013C","1013C_2007","Meta","12",1999,"Male",20.01,91,88.9805536328974,88.6284842378206,89.323902311822,2.01944636710256,0.192033104077956
"681",2009-07-01,2009,"420D","420D_2009","Meta","8",2001,"Female",19.96,88,88.9805536328974,88.6284842378206,89.323902311822,-0.98055363289744,-1.02599655879492
"682",2006-07-12,2006,"10J","10J_2006","Meta","8",1998,"Male",41.4,95,88.9805536328974,88.6284842378206,89.323902311822,6.01944636710256,6.32201886204878
"683",1998-07-18,1998,"1900","1900_1998","Meta","12",1990,"Female",9.7,76,88.9805536328974,88.6284842378206,89.323902311822,-12.9805536328974,-12.1972790956447
"684",2022-07-11,2022,"982000365435045","982000365435045_2022","Meta","8",2014,"Female",29.04,90,88.9805536328974,88.6284842378206,89.323902311822,1.01944636710256,-2.81167948657411
"685",2008-07-21,2008,"9904","9904_2008","Meta","5",2000,"Male",17.74,87,88.9805536328974,88.6284842378206,89.323902311822,-1.98055363289744,1.02206358516762
"686",2009-07-08,2009,"1300A","1300A_2009","Meta","6",2001,"Male",21.36,90,88.9805536328974,88.6284842378206,89.323902311822,1.01944636710256,-0.94475447918316
"687",2006-06-19,2006,"421B","421B_2006","Meta","8",1998,"Female",24.8,88,88.9805536328974,88.6284842378206,89.323902311822,-0.98055363289744,2.79962280088837
"688",2008-07-30,2008,"3300","3300_2008","Meta","12",2000,"Male",15.44,87,88.9805536328974,88.6284842378206,89.323902311822,-1.98055363289744,-0.98055363289744
"689",2008-08-06,2008,"2707A","2707A_2008","Meta","11",2000,"Male",25.72,87,88.9805536328974,88.6284842378206,89.323902311822,-1.98055363289744,-3.77438348435737
"690",2016-07-21,2016,"900118000002639","900118000002639_2016","Meta","1",2008,"Male",21.52,94,88.9805536328974,88.6284842378206,89.323902311822,5.01944636710256,3.99952713531304
"691",2009-06-25,2009,"1120A","1120A_2009","Meta","9",2001,"Male",18.7,87,88.9805536328974,88.6284842378206,89.323902311822,-1.98055363289744,-2.08004970261336
"692",2007-07-06,2007,"74C","74C_2007","Meta","12",1999,"Male",14.6,80,88.9805536328974,88.6284842378206,89.323902311822,-8.98055363289744,-6.22963619229845
"693",2009-06-23,2009,"1910B","1910B_2009","Meta","8",2001,"Male",13.17,81,88.9805536328974,88.6284842378206,89.323902311822,-7.98055363289744,-8.38562717855283
"694",2008-08-06,2008,"2500E","2500E_2008","Meta","11",2000,"Male",36.99,100,88.9805536328974,88.6284842378206,89.323902311822,11.0194463671026,7.16914196989002
"695",2006-07-11,2006,"500C","500C_2006","Meta","2",1998,"Female",20.2,88,88.9805536328974,88.6284842378206,89.323902311822,-0.98055363289744,0.292011032983004
