,ID,INDIV_ID,DATEOFYEAR,SEASONDAY,RECAPTURE,Pond,MORPH,COHORT,SEX,CLIP,SVL,TOTAL,WEIGHT,CONDITION,CLOACA,GILL,COMMENT,Date_Sample_FS,FS_Density_Pond,log_FS_Density_Pond,SE_Density,lower_density,upper_density,FS_Biomass_Pond_m3,log_FS_Biomass_Pond_m3,SE_Biomass,lower_biomass,upper_biomass,Biomass_Per_FS_Pond,SE_Indiv,lower_indiv,upper_indiv,Week,Hydroperiod,FS_Biomass_Max_Pond,FS_Biomass_Mode_Pond
402,55891,982126054418841,7/25/22,36,yes,10,Meta,NA,Male,NA,85,156,20460,sl fat,sl sw,,Elliot stomach pump #37; pathetic paps,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
403,55892,627C,7/25/22,36,yes,10,Meta,1988,Female,627,100,152,27290,sl fat,sl sw,,,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
404,56089,9882,7/29/22,40,yes,11,Meta,NA,Female,9882,97,170,28440,fat,sw,,,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
405,56088,982000365435090,7/29/22,40,yes,11,Meta,2015,Male,NA,85,146,15710,sl fat,sw,,,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
406,56087,982000365435107,7/29/22,40,yes,11,Meta,2014,Male,NA,98,190,24250,sl fat,sl sw,,,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
407,56086,900118000002890,7/29/22,40,yes,11,Meta,2009,Female,NA,98,182,26060,sl fat,sl sw,,2+7; shedding all over Em,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
408,55877,982000365435090,7/25/22,36,yes,11,Meta,2015,Male,NA,85,148,15890,sl fat,sw,,Elliot stomach pump #24,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
409,55880,900118000003084,7/25/22,36,yes,13,Meta,2009,Male,NA,94,174,20820,sl fat,sw,,2+7; Elliot stomach pump #27,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Temporary,0,0
410,55879,982091066164836,7/25/22,36,no,13,Meta,NA,Female?,NA,79,141,12570,not fat,sl sw,,Doesnt know their sex yet; Elliot stomach pump #26,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Temporary,0,0
411,55878,982000167210468,7/25/22,36,yes,13,Meta,2011,Male,NA,83,151,12220,not fat,sw,,1+10; scarred up face; very buggy eyes; new paps; Elliot stomach pump #25,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Temporary,0,0
412,55884,982000167211662,7/25/22,36,yes,15,Meta,2011,Female,NA,94,184,40730,fat,sl sw,,1+10; Elliot stomach pump #31,7/27/22,1195.979021,7.087556179,0.167253467,6.920302712,7.254809646,2719.943012,7.908733795,0.179667183,7.729066611,8.088400978,2.261147041,0.028177425,2.232969616,2.289324466,30,Temporary,4.493062671,2
413,55883,900118000002907,7/25/22,36,yes,15,Meta,2012,Female,NA,96,187,32190,fat,sw,,Elliot stomach pump #30,7/27/22,1195.979021,7.087556179,0.167253467,6.920302712,7.254809646,2719.943012,7.908733795,0.179667183,7.729066611,8.088400978,2.261147041,0.028177425,2.232969616,2.289324466,30,Temporary,4.493062671,2
414,55882,982091066164617,7/25/22,36,yes,15,Meta,NA,Male,NA,88,155,23900,fat,sl sw,,Growth on 400 toe; Elliot stomach pump #29,7/27/22,1195.979021,7.087556179,0.167253467,6.920302712,7.254809646,2719.943012,7.908733795,0.179667183,7.729066611,8.088400978,2.261147041,0.028177425,2.232969616,2.289324466,30,Temporary,4.493062671,2
415,55881,982091066165118,7/25/22,36,yes,15,Meta,NA,Female,NA,88,162,30110,fat,sl sw,,Elliot stomach pump #28,7/27/22,1195.979021,7.087556179,0.167253467,6.920302712,7.254809646,2719.943012,7.908733795,0.179667183,7.729066611,8.088400978,2.261147041,0.028177425,2.232969616,2.289324466,30,Temporary,4.493062671,2
416,55898,985170001793322,7/25/22,36,yes,51,Meta,NA,Female,NA,94,167,30580,sl fat,sl sw,,Data logger to be removed,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
417,55895,702D,7/25/22,36,yes,52,Meta,NA,Male,702,102,195,32210,sl fat,sl sw,,Might be the 2001 larvae; Elliot stomach pump #39,7/27/22,14.05835544,2.711933016,0.616240315,2.095692701,3.328173331,46.51083559,3.860957803,0.828692285,3.032265518,4.689650087,2.620646583,0.657623979,1.963022603,3.278270562,30,Semi-permanent,4.004395032,3.3
418,55897,985170001736603,7/25/22,36,yes,52,Meta,2014,Female,NA,86,162,21440,sl fat,sl sw,,"Missing 100 toe, real messed up 1000s foot; Elliot stomach pump #41",7/27/22,14.05835544,2.711933016,0.616240315,2.095692701,3.328173331,46.51083559,3.860957803,0.828692285,3.032265518,4.689650087,2.620646583,0.657623979,1.963022603,3.278270562,30,Semi-permanent,4.004395032,3.3
419,55896,7,7/25/22,36,yes,52,Meta,NA,Female,7,98,180,38520,sl fat,not sw,,Elliot stomach pump #40; might be one of the other 7s or 4007A,7/27/22,14.05835544,2.711933016,0.616240315,2.095692701,3.328173331,46.51083559,3.860957803,0.828692285,3.032265518,4.689650087,2.620646583,0.657623979,1.963022603,3.278270562,30,Semi-permanent,4.004395032,3.3
420,55893,982091066164760,7/25/22,36,no,55,Meta,NA,Female,NA,112,215,44820,sl fat,sl sw,,Old as hell; nice golden spot on left side; name of Odyssius,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
421,55890,434D432441,7/25/22,36,yes,8,Meta,2008,Male,NA,97,190,31150,sl fat,sl sw,,1+7; Elliot stomach pump #36,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
422,55889,1004E,7/25/22,36,yes,8,Meta,2000,Male,1004,97,186,26680,sl fat,sl sw,,40+70; Elliot stomach pump #35,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
423,55887,900118000002813,7/25/22,36,yes,8,Meta,2010,Female,NA,90,165,24630,sl fat,sl sw,,Elliot stomach pump #33,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
424,55886,900118000002910,7/25/22,36,yes,8,Meta,2011,Female,NA,100,181,30280,sl fat,sl sw,,Elliot stomach pump #32; got the full workup this year,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
